Outbound Flight Date,Return Flight Date,Price,Outbound Flight Airlines,Outbound Flight Departure Time,Outbound Flight Arrival Time,Outbound Flight Arrival + Days,Outbound Flight Duration,Outbound Flight Stops,Outbound Flight Connecting Airports,Outbound Flight Departure Airport,Outbound Flight Arrival Airport,Return Flight Airlines,Return Flight Departure Time,Return Flight Arrival Time,Return Flight Arrival + Days,Return Flight Duration,Return Flight Stops,Return Flight Connecting Airports,Return Flight Departure Airport,Return Flight Arrival Airport
2024-05-10,2024-05-17,"1,053 €",Finnair + Japan Airlines,['13:30'],['13:50'],+1,18h 20,1 stop,['HEL'],['VNO'],['HND'],Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-10,2024-05-17,"1,062 €",Finnair,['13:30'],['13:50'],+1,18h 20,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-10,2024-05-17,996 €,Finnair + Japan Airlines,['10:10'],['13:55'],+1,21h 45,1 stop,['HEL'],['VNO'],['HND'],Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-10,2024-05-17,"1,061 €",Finnair + Japan Airlines,['13:30'],['13:05'],+1,17h 35,1 stop,['HEL'],['VNO'],['NRT'],Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,050 €",Finnair + Japan Airlines,['13:30'],['13:50'],+1,18h 20,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,981 €,British Airways + Japan Airlines,['10:10'],['13:55'],+1,21h 45,1 stop,['HEL'],['VNO'],['HND'],Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-10,2024-05-17,"1,060 €",Finnair + Japan Airlines,['13:30'],['13:50'],+1,18h 20,1 stop,['HEL'],['VNO'],['HND'],Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,068 €",Finnair,['13:30'],['13:50'],+1,18h 20,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,012 €",Finnair,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-10,2024-05-17,"1,037 €",British Airways + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-10,2024-05-17,991 €,Finnair,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,031 €",Finnair + Japan Airlines,['13:30'],['13:50'],+1,18h 20,1 stop,['HEL'],['VNO'],['HND'],Finnair,['23:05'],['13:00'],+1,19h 55,1 stop,['HEL'],['NRT'],['VNO']
2024-05-10,2024-05-17,"1,052 €",British Airways + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-10,2024-05-17,"1,053 €",Finnair,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-10,2024-05-17,"1,038 €",British Airways + Japan Airlines,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-10,2024-05-17,"1,059 €",Finnair + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-10,2024-05-17,"1,008 €",British Airways + Japan Airlines,['10:10'],['13:55'],+1,21h 45,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,017 €",Finnair,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,052 €",British Airways + Japan Airlines,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-10,2024-05-17,"1,022 €",Finnair + Japan Airlines,['10:10'],['13:55'],+1,21h 45,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,061 €",Finnair + Japan Airlines,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-10,2024-05-17,"1,062 €",Finnair + Japan Airlines,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-10,2024-05-17,"1,029 €",Finnair + Japan Airlines,['10:10'],['13:55'],+1,21h 45,1 stop,['HEL'],['VNO'],['HND'],Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,121 €",Finnair,['13:30'],['13:05'],+1,17h 35,1 stop,['HEL'],['VNO'],['NRT'],Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,051 €",British Airways + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,048 €",Turkish Airlines,['20:35'],['19:20'],+1,16h 45,1 stop,['IST'],['VNO'],['HND'],Jetstar + Turkish Airlines,['18:30'],['10:40'],+1,22h 10,2 stops,"['KIX, IST']",['NRT'],['VNO']
2024-05-10,2024-05-17,"1,053 €",Finnair,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,151 €",LOT,['19:15'],['18:30'],+1,17h 15,1 stop,['WAW'],['VNO'],['NRT'],LOT,['21:50'],['10:10'],+1,18h 20,1 stop,['WAW'],['NRT'],['VNO']
2024-05-10,2024-05-17,"1,057 €",British Airways + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,063 €",Finnair + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,017 €",Scandinavian Airlines + Air China,['15:50'],['20:40'],+1,22h 50,2 stops,"['CPH, PVG']",['VNO'],['NRT'],Scandinavian Airlines,['11:45'],['23:35'],0,17h 50,1 stop,['CPH'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,053 €",British Airways + Japan Airlines,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,126 €",Finnair + Japan Airlines,['13:30'],['13:55'],+1,18h 25,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,152 €",Finnair + Japan Airlines,['13:30'],['13:05'],+1,17h 35,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,865 €,Turkish Airlines,['11:35'],['08:55'],+1,15h 20,1 stop,['IST'],['VNO'],['NRT'],Turkish Airlines,['07:25'],['10:40'],+1,33h 15,2 stops,"['KIX, IST']",['HND'],['VNO']
2024-05-10,2024-05-17,"1,158 €",Finnair,['13:30'],['13:05'],+1,17h 35,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,073 €",Lufthansa,['13:40'],['16:45'],+1,21h 05,1 stop,['FRA'],['VNO'],['HND'],ANA (All Nippon Airways),['11:45'],['23:55'],0,18h 10,1 stop,['FRA'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,067 €",British Airways + Japan Airlines,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,032 €",Finnair + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Finnair,['23:05'],['13:00'],+1,19h 55,1 stop,['HEL'],['NRT'],['VNO']
2024-05-10,2024-05-17,813 €,Turkish Airlines,['20:35'],['08:10'],+2,29h 35,2 stops,"['IST, KIX']",['VNO'],['HND'],ANA (All Nippon Airways) + Turkish Airlines,['18:05'],['10:40'],+1,22h 35,2 stops,"['KIX, IST']",['HND'],['VNO']
2024-05-10,2024-05-17,966 €,Turkish Airlines,['20:35'],['19:20'],+1,16h 45,1 stop,['IST'],['VNO'],['HND'],Turkish Airlines,['13:20'],['10:40'],+1,27h 20,2 stops,"['KIX, IST']",['HND'],['VNO']
2024-05-10,2024-05-17,"1,160 €",LOT + Lufthansa,['06:20'],['06:55'],+1,18h 35,2 stops,"['WAW, MUC']",['VNO'],['HND'],ANA (All Nippon Airways),['11:45'],['23:55'],0,18h 10,1 stop,['FRA'],['HND'],['VNO']
2024-05-10,2024-05-17,823 €,Scandinavian Airlines,['15:50'],['07:55'],+2,34h 05,1 stop,['CPH'],['VNO'],['HND'],Scandinavian Airlines,['11:45'],['23:35'],0,17h 50,1 stop,['CPH'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,104 €",Finnair,['13:30'],['13:05'],+1,17h 35,1 stop,['HEL'],['VNO'],['NRT'],Jetstar + Finnair,['18:30'],['09:40'],+1,21h 10,2 stops,"['KIX, HEL']",['NRT'],['VNO']
2024-05-10,2024-05-17,"1,084 €",Finnair + Japan Airlines,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,864 €,Turkish Airlines,['11:35'],['08:55'],+1,15h 20,1 stop,['IST'],['VNO'],['NRT'],Turkish Airlines,['06:25'],['10:40'],+1,34h 15,2 stops,"['OSA, IST']",['HND'],['VNO']
2024-05-10,2024-05-17,"1,155 €",Finnair + Japan Airlines,['13:30'],['13:50'],+1,18h 20,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,118 €",ANA (All Nippon Airways),['06:00'],['08:10'],+1,20h 10,1 stop,['FRA'],['VNO'],['HND'],ANA (All Nippon Airways),['11:45'],['23:55'],0,18h 10,1 stop,['FRA'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,072 €",ANA (All Nippon Airways),['06:00'],['09:50'],+1,21h 50,1 stop,['FRA'],['VNO'],['HND'],ANA (All Nippon Airways),['11:45'],['23:55'],0,18h 10,1 stop,['FRA'],['HND'],['VNO']
2024-05-10,2024-05-17,812 €,Turkish Airlines,['20:35'],['08:55'],+2,30h 20,1 stop,['IST'],['VNO'],['NRT'],ANA (All Nippon Airways) + Turkish Airlines,['18:05'],['10:40'],+1,22h 35,2 stops,"['KIX, IST']",['HND'],['VNO']
2024-05-10,2024-05-17,"1,052 €",British Airways + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['23:05'],['13:00'],+1,19h 55,1 stop,['HEL'],['NRT'],['VNO']
2024-05-10,2024-05-17,"1,171 €",Finnair + Japan Airlines,['13:30'],['13:50'],+1,18h 20,1 stop,['HEL'],['VNO'],['HND'],Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,030 €",Finnair,['13:30'],['13:05'],+1,17h 35,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + British Airways,['23:05'],['17:40'],+1,24h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-10,2024-05-17,"1,172 €",Finnair,['13:30'],['13:50'],+1,18h 20,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,959 €,Turkish Airlines,['11:35'],['08:55'],+1,15h 20,1 stop,['IST'],['VNO'],['NRT'],Turkish Airlines,['10:35'],['10:40'],+1,30h 05,1 stop,['IST'],['NRT'],['VNO']
2024-05-10,2024-05-17,"1,136 €",Lufthansa,['06:00'],['08:10'],+1,20h 10,1 stop,['FRA'],['VNO'],['HND'],ANA (All Nippon Airways),['11:45'],['23:55'],0,18h 10,1 stop,['FRA'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,052 €",British Airways + Japan Airlines,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['23:05'],['13:00'],+1,19h 55,1 stop,['HEL'],['NRT'],['VNO']
2024-05-10,2024-05-17,"1,051 €",British Airways + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['21:50'],['13:00'],+1,21h 10,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,128 €",Turkish Airlines,['20:35'],['19:20'],+1,16h 45,1 stop,['IST'],['VNO'],['HND'],Turkish Airlines,['18:05'],['10:40'],+1,22h 35,2 stops,"['KIX, IST']",['HND'],['VNO']
2024-05-10,2024-05-17,"1,121 €",Finnair,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,863 €,Turkish Airlines,['20:35'],['07:55'],+2,29h 20,2 stops,"['IST, KIX']",['VNO'],['HND'],ANA (All Nippon Airways) + Turkish Airlines,['18:05'],['10:40'],+1,22h 35,2 stops,"['KIX, IST']",['HND'],['VNO']
2024-05-10,2024-05-17,"1,134 €",Finnair + Japan Airlines,['13:30'],['13:50'],+1,18h 20,1 stop,['HEL'],['VNO'],['HND'],Jetstar + Finnair,['18:30'],['09:40'],+1,21h 10,2 stops,"['KIX, HEL']",['NRT'],['VNO']
2024-05-10,2024-05-17,"1,070 €",Finnair + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['21:50'],['13:00'],+1,21h 10,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,995 €,British Airways + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + British Airways,['23:05'],['17:40'],+1,24h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-10,2024-05-17,"1,122 €",Finnair,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,128 €",Finnair,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,089 €",LOT + Lufthansa,['11:00'],['16:45'],+1,23h 45,2 stops,"['WAW, FRA']",['VNO'],['HND'],ANA (All Nippon Airways),['11:45'],['23:55'],0,18h 10,1 stop,['FRA'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,065 €",British Airways + Japan Airlines,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Jetstar + Finnair,['18:30'],['09:40'],+1,21h 10,2 stops,"['KIX, HEL']",['NRT'],['VNO']
2024-05-10,2024-05-17,"1,156 €",British Airways + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,155 €",Finnair,['13:30'],['13:05'],+1,17h 35,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['17:30'],['09:40'],+1,22h 10,2 stops,"['OSA, HEL']",['HND'],['VNO']
2024-05-10,2024-05-17,"1,158 €",Finnair,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,136 €",Finnair + Japan Airlines,['10:10'],['13:55'],+1,21h 45,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,995 €,British Airways + Japan Airlines,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + British Airways,['23:05'],['17:40'],+1,24h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-10,2024-05-17,994 €,British Airways + Japan Airlines,['10:10'],['13:55'],+1,21h 45,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + British Airways,['23:05'],['17:40'],+1,24h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-10,2024-05-17,813 €,Turkish Airlines,['20:35'],['07:55'],+2,29h 20,2 stops,"['IST, KIX']",['VNO'],['HND'],Turkish Airlines,['13:20'],['10:40'],+1,27h 20,2 stops,"['KIX, IST']",['HND'],['VNO']
2024-05-10,2024-05-17,878 €,Turkish Airlines,['20:35'],['08:55'],+2,30h 20,1 stop,['IST'],['VNO'],['NRT'],Jetstar + Turkish Airlines,['18:30'],['10:40'],+1,22h 10,2 stops,"['KIX, IST']",['NRT'],['VNO']
2024-05-10,2024-05-17,"1,139 €",Finnair + Japan Airlines,['10:10'],['13:55'],+1,21h 45,1 stop,['HEL'],['VNO'],['HND'],Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,246 €",Lufthansa,['06:00'],['06:55'],+1,18h 55,2 stops,"['FRA, MUC']",['VNO'],['HND'],ANA (All Nippon Airways),['11:45'],['23:55'],0,18h 10,1 stop,['FRA'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,167 €",Finnair + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,177 €",Finnair + Japan Airlines,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,966 €,Turkish Airlines,['11:35'],['19:20'],+1,25h 45,1 stop,['IST'],['VNO'],['HND'],ANA (All Nippon Airways) + Turkish Airlines,['18:05'],['10:40'],+1,22h 35,2 stops,"['KIX, IST']",['HND'],['VNO']
2024-05-10,2024-05-17,812 €,Turkish Airlines,['20:35'],['08:55'],+2,30h 20,1 stop,['IST'],['VNO'],['NRT'],Turkish Airlines,['13:20'],['10:40'],+1,27h 20,2 stops,"['KIX, IST']",['HND'],['VNO']
2024-05-10,2024-05-17,"1,137 €",Lufthansa,['13:40'],['16:45'],+1,21h 05,1 stop,['FRA'],['VNO'],['HND'],Lufthansa,['09:40'],['23:55'],0,20h 15,1 stop,['FRA'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,119 €",ANA (All Nippon Airways),['06:00'],['09:50'],+1,21h 50,1 stop,['FRA'],['VNO'],['HND'],Lufthansa,['09:40'],['23:55'],0,20h 15,1 stop,['FRA'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,166 €",British Airways + Japan Airlines,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,202 €",ANA (All Nippon Airways),['13:40'],['16:45'],+1,21h 05,1 stop,['FRA'],['VNO'],['HND'],ANA (All Nippon Airways),['11:45'],['23:55'],0,18h 10,1 stop,['FRA'],['HND'],['VNO']
2024-05-10,2024-05-17,"1,206 €",Lufthansa,['13:40'],['16:45'],+1,21h 05,1 stop,['FRA'],['VNO'],['HND'],Lufthansa,['11:45'],['23:55'],0,18h 10,1 stop,['FRA'],['HND'],['VNO']
