Outbound Flight Date,Return Flight Date,Price,Outbound Flight Airlines,Outbound Flight Departure Time,Outbound Flight Arrival Time,Outbound Flight Arrival + Days,Outbound Flight Duration,Outbound Flight Stops,Outbound Flight Connecting Airports,Outbound Flight Departure Airport,Outbound Flight Arrival Airport,Return Flight Airlines,Return Flight Departure Time,Return Flight Arrival Time,Return Flight Arrival + Days,Return Flight Duration,Return Flight Stops,Return Flight Connecting Airports,Return Flight Departure Airport,Return Flight Arrival Airport
2024-05-17,2024-05-24,971 €,Finnair,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-17,2024-05-24,971 €,Finnair,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,003 €",Turkish Airlines,['11:35'],['08:55'],+1,15h 20,1 stop,['IST'],['VNO'],['NRT'],Turkish Airlines,['18:05'],['10:40'],+1,22h 35,2 stops,"['KIX, IST']",['HND'],['VNO']
2024-05-17,2024-05-24,"1,032 €",Finnair + Japan Airlines,['13:30'],['13:05'],+1,17h 35,1 stop,['HEL'],['VNO'],['NRT'],Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-17,2024-05-24,"1,049 €",Finnair,['13:30'],['13:05'],+1,17h 35,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-17,2024-05-24,"1,032 €",Finnair + Japan Airlines,['13:30'],['13:50'],+1,18h 20,1 stop,['HEL'],['VNO'],['HND'],Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-17,2024-05-24,950 €,Turkish Airlines,['20:35'],['19:20'],+1,16h 45,1 stop,['IST'],['VNO'],['HND'],Jetstar + Turkish Airlines,['18:30'],['10:40'],+1,22h 10,2 stops,"['KIX, IST']",['NRT'],['VNO']
2024-05-17,2024-05-24,"1,069 €",Finnair + Japan Airlines,['13:30'],['13:05'],+1,17h 35,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-17,2024-05-24,"1,048 €",Finnair,['13:30'],['13:05'],+1,17h 35,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,053 €",Finnair + Japan Airlines,['13:30'],['13:05'],+1,17h 35,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,950 €,Turkish Airlines,['20:35'],['19:20'],+1,16h 45,1 stop,['IST'],['VNO'],['HND'],ANA (All Nippon Airways) + Turkish Airlines,['17:00'],['10:40'],+1,23h 40,2 stops,"['OSA, IST']",['HND'],['VNO']
2024-05-17,2024-05-24,"1,071 €",Finnair + Japan Airlines,['13:30'],['13:05'],+1,17h 35,1 stop,['HEL'],['VNO'],['NRT'],Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,053 €",Finnair + Japan Airlines,['13:30'],['13:50'],+1,18h 20,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,078 €",Finnair,['13:30'],['13:50'],+1,18h 20,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-17,2024-05-24,995 €,British Airways + Japan Airlines,['10:10'],['13:55'],+1,21h 45,1 stop,['HEL'],['VNO'],['HND'],Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-17,2024-05-24,"1,008 €",British Airways + Japan Airlines,['10:10'],['13:55'],+1,21h 45,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-17,2024-05-24,848 €,Scandinavian Airlines,['21:50'],['07:55'],+2,28h 05,2 stops,"['ARN, CPH']",['VNO'],['HND'],Scandinavian Airlines,['11:45'],['23:35'],0,17h 50,1 stop,['CPH'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,079 €",Finnair,['13:30'],['13:50'],+1,18h 20,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,043 €",British Airways + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-17,2024-05-24,"1,089 €",Finnair + Japan Airlines,['13:30'],['13:50'],+1,18h 20,1 stop,['HEL'],['VNO'],['HND'],Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,001 €",Finnair,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,057 €",British Airways + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-17,2024-05-24,"1,058 €",Finnair + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-17,2024-05-24,"1,006 €",British Airways + Japan Airlines,['10:10'],['13:55'],+1,21h 45,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,043 €",British Airways + Japan Airlines,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-17,2024-05-24,987 €,Scandinavian Airlines + Air China,['15:50'],['20:40'],+1,22h 50,2 stops,"['CPH, PVG']",['VNO'],['NRT'],Scandinavian Airlines,['11:45'],['23:35'],0,17h 50,1 stop,['CPH'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,110 €",Finnair,['13:30'],['13:05'],+1,17h 35,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,057 €",British Airways + Japan Airlines,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-17,2024-05-24,"1,113 €",Finnair,['13:30'],['13:05'],+1,17h 35,1 stop,['HEL'],['VNO'],['NRT'],Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,058 €",Finnair + Japan Airlines,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-17,2024-05-24,893 €,Turkish Airlines,['11:35'],['08:55'],+1,15h 20,1 stop,['IST'],['VNO'],['NRT'],Turkish Airlines,['10:35'],['10:40'],+1,30h 05,1 stop,['IST'],['NRT'],['VNO']
2024-05-17,2024-05-24,"1,024 €",British Airways + Japan Airlines,['10:10'],['13:55'],+1,21h 45,1 stop,['HEL'],['VNO'],['HND'],Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,923 €,Turkish Airlines,['20:35'],['19:20'],+1,16h 45,1 stop,['IST'],['VNO'],['HND'],Turkish Airlines,['13:20'],['10:40'],+1,27h 20,2 stops,"['KIX, IST']",['HND'],['VNO']
2024-05-17,2024-05-24,"1,055 €",British Airways + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,058 €",Finnair,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,177 €",Finnair + Japan Airlines,['13:30'],['13:55'],+1,18h 25,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-17,2024-05-24,"1,135 €",Finnair + Japan Airlines,['13:30'],['13:05'],+1,17h 35,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,070 €",British Airways + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,055 €",British Airways + Japan Airlines,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,083 €",Finnair + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,086 €",Finnair + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,871 €,Turkish Airlines,['11:35'],['08:55'],+1,15h 20,1 stop,['IST'],['VNO'],['NRT'],Turkish Airlines,['07:25'],['10:40'],+1,33h 15,2 stops,"['KIX, IST']",['HND'],['VNO']
2024-05-17,2024-05-24,"1,074 €",British Airways + Japan Airlines,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,081 €",Turkish Airlines,['20:35'],['19:20'],+1,16h 45,1 stop,['IST'],['VNO'],['HND'],Turkish Airlines,['18:05'],['10:40'],+1,22h 35,2 stops,"['KIX, IST']",['HND'],['VNO']
2024-05-17,2024-05-24,"1,197 €",LOT,['19:15'],['18:30'],+1,17h 15,1 stop,['WAW'],['VNO'],['NRT'],LOT,['21:50'],['10:10'],+1,18h 20,1 stop,['WAW'],['NRT'],['VNO']
2024-05-17,2024-05-24,"1,151 €",Finnair,['13:30'],['13:50'],+1,18h 20,1 stop,['HEL'],['VNO'],['HND'],Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,823 €,Scandinavian Airlines,['15:50'],['07:55'],+2,34h 05,1 stop,['CPH'],['VNO'],['HND'],Scandinavian Airlines,['11:45'],['23:35'],0,17h 50,1 stop,['CPH'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,086 €",Finnair + Japan Airlines,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,088 €",Finnair,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,159 €",Finnair + Japan Airlines,['13:30'],['13:50'],+1,18h 20,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,089 €",Finnair + Japan Airlines,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Finnair,['21:50'],['09:40'],+1,17h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,870 €,Turkish Airlines,['11:35'],['08:55'],+1,15h 20,1 stop,['IST'],['VNO'],['NRT'],Turkish Airlines,['06:25'],['10:40'],+1,34h 15,2 stops,"['OSA, IST']",['HND'],['VNO']
2024-05-17,2024-05-24,839 €,Turkish Airlines,['20:35'],['07:55'],+2,29h 20,2 stops,"['IST, KIX']",['VNO'],['HND'],Jetstar + Turkish Airlines,['18:30'],['10:40'],+1,22h 10,2 stops,"['KIX, IST']",['NRT'],['VNO']
2024-05-17,2024-05-24,"1,030 €",Finnair,['13:30'],['13:05'],+1,17h 35,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + British Airways,['23:05'],['17:40'],+1,24h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-17,2024-05-24,"1,179 €",Finnair + Japan Airlines,['13:30'],['13:50'],+1,18h 20,1 stop,['HEL'],['VNO'],['HND'],Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,949 €,British Airways + Japan Airlines,['10:10'],['13:55'],+1,21h 45,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + British Airways,['23:05'],['17:40'],+1,24h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-17,2024-05-24,"1,136 €",Finnair,['13:30'],['13:05'],+1,17h 35,1 stop,['HEL'],['VNO'],['NRT'],Jetstar + Finnair,['18:30'],['09:40'],+1,21h 10,2 stops,"['KIX, HEL']",['NRT'],['VNO']
2024-05-17,2024-05-24,"1,188 €",Finnair,['13:30'],['13:50'],+1,18h 20,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,152 €",Lufthansa + ANA (All Nippon Airways),['06:00'],['08:10'],+1,20h 10,1 stop,['FRA'],['VNO'],['HND'],Lufthansa,['11:45'],['23:55'],0,18h 10,1 stop,['FRA'],['HND'],['VNO']
2024-05-17,2024-05-24,838 €,Turkish Airlines,['20:35'],['07:55'],+2,29h 20,2 stops,"['IST, KIX']",['VNO'],['HND'],ANA (All Nippon Airways) + Turkish Airlines,['17:00'],['10:40'],+1,23h 40,2 stops,"['OSA, IST']",['HND'],['VNO']
2024-05-17,2024-05-24,"1,121 €",Finnair,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,923 €,Turkish Airlines,['11:35'],['19:20'],+1,25h 45,1 stop,['IST'],['VNO'],['HND'],ANA (All Nippon Airways) + Turkish Airlines,['18:05'],['10:40'],+1,22h 35,2 stops,"['KIX, IST']",['HND'],['VNO']
2024-05-17,2024-05-24,"1,165 €",ANA (All Nippon Airways),['06:00'],['08:10'],+1,20h 10,1 stop,['FRA'],['VNO'],['HND'],ANA (All Nippon Airways),['11:45'],['23:55'],0,18h 10,1 stop,['FRA'],['HND'],['VNO']
2024-05-17,2024-05-24,844 €,Turkish Airlines,['20:35'],['08:55'],+2,30h 20,1 stop,['IST'],['VNO'],['NRT'],ANA (All Nippon Airways) + Turkish Airlines,['18:05'],['10:40'],+1,22h 35,2 stops,"['KIX, IST']",['HND'],['VNO']
2024-05-17,2024-05-24,861 €,Turkish Airlines,['20:35'],['07:55'],+2,29h 20,2 stops,"['IST, KIX']",['VNO'],['HND'],ANA (All Nippon Airways) + Turkish Airlines,['18:05'],['10:40'],+1,22h 35,2 stops,"['KIX, IST']",['HND'],['VNO']
2024-05-17,2024-05-24,861 €,Turkish Airlines,['11:35'],['08:55'],+1,15h 20,1 stop,['IST'],['VNO'],['NRT'],Japan Airlines + Turkish Airlines,['12:40'],['19:40'],+1,37h,2 stops,"['KIX, IST']",['HND'],['VNO']
2024-05-17,2024-05-24,"1,113 €",British Airways + Japan Airlines,['10:10'],['13:55'],+1,21h 45,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,948 €,British Airways + Japan Airlines,['10:10'],['13:55'],+1,21h 45,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + British Airways,['21:50'],['17:40'],+1,25h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,995 €,British Airways + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + British Airways,['23:05'],['17:40'],+1,24h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-17,2024-05-24,"1,144 €",Lufthansa + ANA (All Nippon Airways),['06:00'],['08:10'],+1,20h 10,1 stop,['FRA'],['VNO'],['HND'],Lufthansa,['09:40'],['23:05'],0,19h 25,1 stop,['MUC'],['HND'],['VNO']
2024-05-17,2024-05-24,968 €,Turkish Airlines,['20:35'],['19:20'],+1,16h 45,1 stop,['IST'],['VNO'],['HND'],Turkish Airlines,['10:35'],['10:40'],+1,30h 05,1 stop,['IST'],['NRT'],['VNO']
2024-05-17,2024-05-24,"1,057 €",Finnair + Japan Airlines,['13:30'],['13:50'],+1,18h 20,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + British Airways,['23:05'],['17:40'],+1,24h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-17,2024-05-24,"1,150 €",LOT,['19:15'],['18:30'],+1,17h 15,1 stop,['WAW'],['VNO'],['NRT'],LOT,['21:50'],['14:05'],+1,22h 15,1 stop,['WAW'],['NRT'],['VNO']
2024-05-17,2024-05-24,950 €,Turkish Airlines,['11:35'],['19:20'],+1,25h 45,1 stop,['IST'],['VNO'],['HND'],Jetstar + Turkish Airlines,['18:30'],['10:40'],+1,22h 10,2 stops,"['KIX, IST']",['NRT'],['VNO']
2024-05-17,2024-05-24,"1,189 €",ANA (All Nippon Airways),['06:00'],['08:10'],+1,20h 10,1 stop,['FRA'],['VNO'],['HND'],Lufthansa,['11:45'],['23:55'],0,18h 10,1 stop,['FRA'],['HND'],['VNO']
2024-05-17,2024-05-24,871 €,Turkish Airlines,['20:35'],['08:55'],+2,30h 20,1 stop,['IST'],['VNO'],['NRT'],Jetstar + Turkish Airlines,['18:30'],['10:40'],+1,22h 10,2 stops,"['KIX, IST']",['NRT'],['VNO']
2024-05-17,2024-05-24,"1,248 €",LOT + Asiana Airlines,['11:00'],['11:20'],+1,18h 20,2 stops,"['WAW, ICN']",['VNO'],['NRT'],LOT,['21:50'],['10:10'],+1,18h 20,1 stop,['WAW'],['NRT'],['VNO']
2024-05-17,2024-05-24,"1,162 €",Finnair + Japan Airlines,['13:30'],['13:50'],+1,18h 20,1 stop,['HEL'],['VNO'],['HND'],Jetstar + Finnair,['18:30'],['09:40'],+1,21h 10,2 stops,"['KIX, HEL']",['NRT'],['VNO']
2024-05-17,2024-05-24,"1,158 €",Finnair,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,995 €,British Airways + Japan Airlines,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + British Airways,['23:05'],['17:40'],+1,24h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-17,2024-05-24,813 €,Turkish Airlines,['20:35'],['07:55'],+2,29h 20,2 stops,"['IST, KIX']",['VNO'],['HND'],Turkish Airlines,['13:20'],['10:40'],+1,27h 20,2 stops,"['KIX, IST']",['HND'],['VNO']
2024-05-17,2024-05-24,"1,162 €",British Airways + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,321 €",Finnair + Japan Airlines,['13:30'],['13:50'],+1,18h 20,1 stop,['HEL'],['VNO'],['HND'],Japan Airlines + Finnair,['23:05'],['09:40'],+1,16h 35,1 stop,['HEL'],['NRT'],['VNO']
2024-05-17,2024-05-24,"1,206 €",Lufthansa,['06:00'],['08:10'],+1,20h 10,1 stop,['FRA'],['VNO'],['HND'],Lufthansa,['11:45'],['23:55'],0,18h 10,1 stop,['FRA'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,163 €",Finnair,['13:30'],['13:05'],+1,17h 35,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + Finnair,['17:30'],['09:40'],+1,22h 10,2 stops,"['OSA, HEL']",['HND'],['VNO']
2024-05-17,2024-05-24,"1,268 €",LOT + ANA (All Nippon Airways),['11:00'],['11:20'],+1,18h 20,2 stops,"['WAW, ICN']",['VNO'],['NRT'],LOT,['21:50'],['10:10'],+1,18h 20,1 stop,['WAW'],['NRT'],['VNO']
2024-05-17,2024-05-24,995 €,British Airways + Japan Airlines,['10:10'],['13:05'],+1,20h 55,1 stop,['HEL'],['VNO'],['NRT'],Japan Airlines + British Airways,['21:50'],['17:40'],+1,25h 50,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,151 €",Finnair,['10:10'],['13:50'],+1,21h 40,1 stop,['HEL'],['VNO'],['HND'],Finnair,['08:25'],['21:10'],0,18h 45,1 stop,['HEL'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,180 €",ANA (All Nippon Airways),['06:00'],['08:10'],+1,20h 10,1 stop,['FRA'],['VNO'],['HND'],Lufthansa,['09:40'],['23:05'],0,19h 25,1 stop,['MUC'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,169 €",Lufthansa,['06:00'],['09:50'],+1,21h 50,1 stop,['FRA'],['VNO'],['HND'],Lufthansa,['11:45'],['23:55'],0,18h 10,1 stop,['FRA'],['HND'],['VNO']
2024-05-17,2024-05-24,950 €,Turkish Airlines,['11:35'],['19:20'],+1,25h 45,1 stop,['IST'],['VNO'],['HND'],ANA (All Nippon Airways) + Turkish Airlines,['17:00'],['10:40'],+1,23h 40,2 stops,"['OSA, IST']",['HND'],['VNO']
2024-05-17,2024-05-24,870 €,Turkish Airlines,['20:35'],['08:55'],+2,30h 20,1 stop,['IST'],['VNO'],['NRT'],ANA (All Nippon Airways) + Turkish Airlines,['17:00'],['10:40'],+1,23h 40,2 stops,"['OSA, IST']",['HND'],['VNO']
2024-05-17,2024-05-24,"1,227 €",Lufthansa + ANA (All Nippon Airways),['06:00'],['08:10'],+1,20h 10,1 stop,['FRA'],['VNO'],['HND'],ANA (All Nippon Airways),['11:45'],['23:55'],0,18h 10,1 stop,['FRA'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,118 €",Lufthansa,['06:00'],['09:50'],+1,21h 50,1 stop,['FRA'],['VNO'],['HND'],ANA (All Nippon Airways) + Lufthansa,['09:40'],['23:55'],0,20h 15,1 stop,['FRA'],['HND'],['VNO']
2024-05-17,2024-05-24,"1,096 €",British Airways + Japan Airlines,['10:10'],['13:55'],+1,21h 45,1 stop,['HEL'],['VNO'],['HND'],Jetstar + Finnair,['18:30'],['09:40'],+1,21h 10,2 stops,"['KIX, HEL']",['NRT'],['VNO']
2024-05-17,2024-05-24,"1,231 €",Lufthansa + ANA (All Nippon Airways),['06:00'],['08:10'],+1,20h 10,1 stop,['FRA'],['VNO'],['HND'],ANA (All Nippon Airways) + Lufthansa,['11:45'],['23:55'],0,18h 10,1 stop,['FRA'],['HND'],['VNO']
